RUELLE_ID,PROPRIETAI,Length,L1,X_1,X_2,X_3,Y_1,Y_2,Y_3,geometry
RPP-H-1000088,Rosemont - La Petite-Patrie,464.5146608577983,61,-396749.688160369,-396765.1133739384,-396694.32149859774,185568.13327999107,185607.89603860438,185544.8642634606,"c(-396679.10291072, -396667.882290959, -396695.589546812, -396757.079363123, -396778.076055108, -396789.136716424, -396790.859840455, -396792.582964438, -396780.340213288, -396776.187945554, -396768.128683967, -396766.555792445, -396764.982950726, -396776.305592527, -396752.06063431, -396713.112732615, -396683.872620035, -396666.244450322, -396655.448803102, -396654.491018495, -396653.533233874, -396652.64399795, -396651.754762016, -396663.559540725, -396663.598580733, -396663.637141647, -396675.779776378, 
-396677.441343571, -396679.10291072, 185504.986883375, 185526.671378214, 185540.74744696, 185571.874859141, 185582.263801931, 185561.114940476, 185561.995024533, 185562.875108623, 185586.007704536, 185593.853392791, 185609.747471772, 185608.946825369, 185608.146204405, 185586.428155175, 185574.024513161, 185554.35223245, 185539.588471797, 185530.517412739, 185552.024839976, 185551.534107128, 185551.043374302, 185550.586076663, 185550.128779043, 185526.939657448, 185526.862967894, 185526.786035189, 
185503.283538532, 185504.135210924, 185504.986883375)"
RPP-H-1000089,Rosemont - La Petite-Patrie,561.9024141484763,62,-397307.9062546308,-397339.57314583275,-397259.7325921505,184778.14870607376,184835.95078248315,184746.15604954708,"c(-397229.697498713, -397215.093063943, -397217.487657242, -397238.090001288, -397259.003700255, -397280.060487455, -397306.185390255, -397325.231664376, -397336.307230188, -397336.951170318, -397337.737210308, -397351.34869448, -397352.740292611, -397354.131890684, -397341.291659054, -397341.43273428, -397355.541440443, -397358.368703353, -397341.39198334, -397338.871328665, -397353.19908584, -397336.472664064, -397335.420524174, -397320.928435327, -397306.033764937, -397280.800687843, -397265.26440215, 
-397237.645663687, -397222.459533484, -397213.950307757, -397213.480464517, -397213.230898547, -397212.872451085, -397212.447030223, -397212.183821111, -397198.610544577, -397195.800581175, -397207.3958205, -397210.720563429, -397226.67698929, -397228.187244033, -397229.697498713, 184688.627481197, 184707.324761356, 184709.220906318, 184724.813259215, 184740.922517038, 184756.800079342, 184776.802782636, 184791.699265533, 184800.507123043, 184800.529183431, 184800.639140666, 184782.547708381, 184783.622930088, 
184784.698151853, 184801.988618735, 184803.537089285, 184814.829098217, 184817.091920518, 184838.841140174, 184836.888434912, 184817.746047218, 184805.210382562, 184804.421853741, 184793.218832679, 184781.842187968, 184762.52186233, 184750.326613263, 184729.504186512, 184717.607054792, 184711.237648198, 184711.113758319, 184711.08774914, 184711.069437773, 184711.248423028, 184711.433002524, 184729.294014512, 184727.124199224, 184711.566240236, 184707.176282942, 184686.276887082, 184687.452184119, 
184688.627481197)"
RPP-H-1000095,Rosemont - La Petite-Patrie,481.3943133017091,63,-395945.2185057077,-396040.64262379013,-395996.5272159943,186534.1463491152,186556.44944235965,186566.7401230594,"c(-395891.06864591, -395878.750947892, -395877.434783272, -395876.118618628, -395886.130432296, -395888.17003592, -395889.953354059, -395891.736672144, -395892.404698414, -395917.372941033, -395937.444957981, -395964.034015126, -395984.92683819, -396010.785566334, -396028.183183365, -396040.549034759, -396042.330541146, -396044.11204748, -396032.101416662, -396030.737166227, -396018.089111824, -396016.249377566, -396014.412588775, -396018.938541523, -396025.842226312, -396012.420858985, -395992.358623815, 
-395971.102480473, -395952.438448928, -395934.403810158, -395918.709125954, -395901.208929426, -395891.06864591, 186508.775744191, 186530.302041826, 186529.581047035, 186528.860052302, 186509.643564517, 186505.308535753, 186506.145134603, 186506.981733522, 186505.187722933, 186518.780406718, 186529.76432533, 186544.752833144, 186555.70650173, 186569.637928652, 186579.118085914, 186556.398249028, 186557.372735523, 186558.3472221, 186580.747620346, 186583.238324913, 186606.329824352, 186605.336407214, 
186604.344580678, 186596.36428113, 186583.290726668, 186575.320349899, 186564.489697117, 186552.827839902, 186543.023933822, 186532.87197119, 186524.359625036, 186514.257250233, 186508.775744191)"
RPP-H-1000100,Rosemont - La Petite-Patrie,597.8966539862071,64,-396289.68118079146,-396327.5311507993,-396229.5746902202,187314.66801558263,187368.33320527058,187288.14424217853,"c(-396190.966432411, -396179.85652301, -396179.639894748, -396179.918451959, -396206.238609318, -396236.300533855, -396273.296123921, -396310.828622958, -396341.554893372, -396353.435552622, -396355.354978964, -396357.274405238, -396344.347696635, -396344.283280687, -396331.292165154, -396329.43028619, -396327.568407166, -396327.414871818, -396327.261336467, -396339.469563744, -396308.832973034, -396282.122269669, -396249.507863842, -396212.774675135, -396179.357636735, -396178.458432312, -396177.667812061, 
-396176.882560066, -396176.510113561, -396165.333697924, -396163.348346037, -396161.362994084, -396174.396572988, -396174.548796199, -396187.213703925, -396187.240079415, -396187.266454904, -396189.051022495, -396190.835590022, -396190.901011217, -396190.966432411, 187234.017367024, 187255.293943889, 187255.949181015, 187256.343277078, 187270.697515482, 187286.550294354, 187306.022938892, 187325.825819965, 187342.230500777, 187319.628416429, 187320.641435393, 187321.65445445, 187346.184323559, 187346.306560086, 
187370.958679978, 187369.978114353, 187368.997548799, 187368.916532614, 187368.835516446, 187346.107557804, 187330.033597607, 187315.744489643, 187298.695979789, 187279.251059668, 187260.829721306, 187260.597043788, 187260.564434152, 187260.75542804, 187261.308911396, 187283.397826757, 187282.348397306, 187281.298967935, 187256.792288422, 187256.489757968, 187232.045557864, 187232.059407217, 187232.073256563, 187233.010959988, 187233.948663463, 187233.983015242, 187234.017367024)"
RPP-H-1000109,Rosemont - La Petite-Patrie,586.513795612909,65,-396356.3298452159,-396398.65641853766,-396300.9921793764,185819.47388736575,185872.9001175053,185795.79571077094,"c(-396258.850736423, -396247.321591201, -396257.551794577, -396287.396641424, -396315.166384099, -396340.906465357, -396372.966331429, -396394.31733411, -396411.773493746, -396422.818065518, -396425.960524722, -396426.091722741, -396426.222920758, -396416.246726412, -396414.473763306, -396402.151364404, -396401.988238661, -396401.825112925, -396400.248816226, -396398.672519494, -396398.566232228, -396398.459944968, -396403.202821571, -396409.946655624, -396400.239316094, -396369.254566554, -396328.818388448, 
-396316.523455125, -396300.245169845, -396276.432094428, -396257.644386968, -396245.81269206, -396234.603784874, -396232.866984139, -396231.13018334, -396243.242713456, -396243.265274886, -396255.400374387, -396257.125555431, -396258.850736423, 185742.750131123, 185764.313572572, 185769.172110507, 185784.481365476, 185798.827659802, 185811.563173306, 185828.006808593, 185838.936684597, 185847.376035836, 185826.574619993, 185828.171603103, 185828.23832643, 185828.305049752, 185847.807215264, 185851.243332188, 
185875.124953227, 185875.041434439, 185874.957915653, 185874.155880975, 185873.35384634, 185873.299547663, 185873.245248989, 185864.913766862, 185851.392665005, 185846.629505809, 185830.236789108, 185809.696062504, 185803.796938877, 185795.410874795, 185783.162971777, 185773.225477227, 185767.92176317, 185789.529092092, 185788.623338976, 185787.717585926, 185764.396244833, 185764.352805314, 185740.988037436, 185741.869084256, 185742.750131123)"
RPP-H-1000110,Rosemont - La Petite-Patrie,555.8943095074806,66,-396255.0772510276,-396296.85732985026,-396202.550276101,186014.9326748213,186066.54553231294,185992.83915804085,"c(-396161.691433652, -396151.31362255, -396163.84795679, -396219.64398367, -396282.614857211, -396308.855278468, -396319.208137317, -396320.675068949, -396322.14200054, -396310.550387985, -396299.504362097, -396298.128093846, -396296.751825572, -396296.465383893, -396305.785633764, -396305.773870406, -396305.608422291, -396302.612834849, -396300.315603698, -396277.421112354, -396250.483423083, -396221.888522786, -396193.532875877, -396173.735375049, -396149.3006162, -396139.150269811, -396136.274252873, 
-396136.221014639, -396136.167776397, -396146.183263964, -396147.431687484, -396158.697206012, -396160.194319851, -396161.691433652, 185942.043851369, 185961.985123032, 185968.576027186, 185996.748598529, 186029.064759416, 186042.394833276, 186022.214209881, 186022.962605041, 186023.711000231, 186046.797588485, 186067.891886722, 186067.191878293, 186066.491869897, 186066.346206869, 186047.994519294, 186047.295637319, 186046.684668179, 186043.217491603, 186042.235996847, 186030.980995309, 186017.475895199, 
186002.845856484, 185988.173047082, 185978.160229264, 185965.798092359, 185986.249814664, 185984.793940525, 185984.766989246, 185984.740037982, 185964.938948169, 185962.452299703, 185940.455142419, 185941.249496864, 185942.043851369)"
RPP-H-1000111,Rosemont - La Petite-Patrie,442.92800451797757,67,-396036.0082591815,-396034.62386492704,-395977.4380405806,186406.51248983794,186444.25611748692,186379.3879899339,"c(-395977.004965545, -395980.137139044, -395967.059221883, -395967.019433502, -395967.103662471, -395967.793108302, -396005.82593385, -396047.34471032, -396061.267633945, -396065.158517701, -396050.142606337, -396050.097184985, -396035.179515103, -396033.168529548, -396031.157543916, -396045.130623841, -396044.771261229, -396013.341301968, -395987.606998337, -395964.530472426, -395950.126163222, -395948.485641656, -395946.845120038, -395960.994089732, -395962.340078432, -395977.004965545, 186341.875595185, 
186343.546904555, 186367.668419789, 186368.278702311, 186368.780333929, 186369.564639212, 186390.188027605, 186412.643941489, 186386.684102647, 186388.751235907, 186416.703124685, 186416.7876759, 186444.556730025, 186443.468765876, 186442.380801807, 186416.797113203, 186415.732757959, 186398.905898783, 186384.843638658, 186372.463075954, 186398.500057355, 186397.61493824, 186396.729819191, 186370.553665847, 186368.1427805, 186341.875595185)"
RPP-I-1000018,Rosemont - La Petite-Patrie,125.80798437587706,68,-396016.1220766835,-395999.73832192586,-396014.81227711326,187505.34634605973,187528.53370216908,187500.92928344122,"c(-396031.220226619, -396016.907268025, -396002.594320065, -396001.159343301, -395999.724366509, -396014.015849422, -396028.307342959, -396029.763784813, -396031.220226619, 187477.755153138, 187503.911442183, 187530.067747574, 187529.313502881, 187528.559258249, 187502.38775235, 187476.216262827, 187476.985707953, 187477.755153138)"
RPP-I-1000039,Rosemont - La Petite-Patrie,552.8491078477034,69,-398240.7048203197,-398190.2415340329,-398301.19078046735,184558.15743023035,184515.70910663385,184598.117683057,"c(-398352.060446193, -398248.32097756, -398213.418197126, -398184.035946514, -398160.25468332, -398160.389750555, -398161.622177662, -398162.854604824, -398188.285769916, -398215.282297369, -398241.268887213, -398265.414872117, -398289.274863811, -398316.037196615, -398354.553268168, -398357.548386767, -398382.015626141, -398380.852699001, -398379.689771912, -398352.060446193, 184640.020373262, 184564.07525818, 184536.955459699, 184515.509554362, 184499.073301316, 184498.883868959, 184497.221679785, 
184495.559490695, 184514.280113503, 184534.005320617, 184553.943798001, 184571.697289818, 184589.471486828, 184608.890251464, 184636.635815412, 184638.793391567, 184657.119556897, 184658.683380338, 184660.247203849, 184640.020373262)"
RPP-I-1000052,Rosemont - La Petite-Patrie,595.1411025316792,70,-397812.18278232176,-397694.7371908958,-397811.48398649524,185171.8158219819,185080.9604136556,185166.74761021216,"c(-397929.645535996, -397928.548348948, -397927.451161943, -397896.003121954, -397865.940561335, -397834.728366638, -397804.363658036, -397768.43398212, -397732.628603517, -397705.834009629, -397694.558196961, -397695.767738209, -397696.97727952, -397724.672879941, -397772.547018754, -397809.746192022, -397862.199867917, -397878.477491092, -397881.351807322, -397908.42435875, -397929.645535996, 185256.529026746, 185258.105909042, 185259.682791428, 185235.739156936, 185212.5033259, 185189.249460421, 
185165.769592096, 185138.100548556, 185110.894914698, 185089.803494472, 185081.208195933, 185079.533821408, 185077.859446973, 185099.137245057, 185136.163798596, 185165.423875469, 185205.379551621, 185218.095196808, 185218.508737808, 185240.455889395, 185256.529026746)"
RPP-I-1000073,Rosemont - La Petite-Patrie,554.1404608327946,71,-398325.4910867257,-398213.6745329938,-398324.61596918217,184507.66964209045,184425.89416607283,184501.2524464091,"c(-398435.809851798, -398434.485441737, -398433.161031756, -398411.503604926, -398368.256845571, -398338.27239558, -398308.72113374, -398271.139066539, -398250.400671088, -398213.619117372, -398214.844346322, -398216.069575338, -398240.455404788, -398277.018069809, -398312.916261497, -398349.016272377, -398393.88071491, -398435.809851798, 184583.881173612, 184585.695304819, 184587.509436107, 184571.433954652, 184539.15500116, 184517.202599609, 184495.161748633, 184467.648254055, 184452.06520148, 
184425.854676916, 184424.104089099, 184422.353501382, 184439.721410687, 184466.544050418, 184492.65498008, 184519.182876021, 184552.356776122, 184583.881173612)"
RPP-I-1000074,Rosemont - La Petite-Patrie,553.6074185772507,72,-398693.4898158841,-398582.99573196296,-398692.50509380957,184016.90486861352,183933.67177505846,184010.07839359008,"c(-398803.294403267, -398801.819422063, -398800.344440937, -398758.283379567, -398724.677852093, -398692.28878536, -398617.505319024, -398582.956423161, -398584.455163193, -398585.953903314, -398618.829854893, -398669.571320878, -398704.679745149, -398762.425100398, -398803.294403267, 184093.02452227, 184094.97920429, 184096.933886416, 184065.360189929, 184039.781690975, 184016.023897405, 183960.017870772, 183933.724361584, 183931.719377252, 183929.714393075, 183954.239736681, 183992.542970118, 184019.387270394, 
184062.915280763, 184093.02452227)"
RPP-I-1000077,Rosemont - La Petite-Patrie,96.15136864877049,73,-399388.5980073358,-399373.30698535225,-399388.1314004043,184379.17724316346,184393.27361935133,184374.3512893104,"c(-399403.520764003, -399389.655641583, -399375.790526622, -399374.496175668, -399373.201824664, -399389.02464895, -399400.64867407, -399402.084719063, -399403.520764003, 184360.332371467, 184377.84163192, 184395.350901765, 184394.379375669, 184393.407849622, 184373.211119953, 184358.18074847, 184359.256559949, 184360.332371467)"
RPP-I-1000084,Rosemont - La Petite-Patrie,557.2357716584827,74,-398886.1602899027,-398775.34455190744,-398885.18233381945,183757.92694520793,183673.50995387876,183752.03836626315,"c(-398996.499333064, -398995.180691896, -398993.862050793, -398944.25920228, -398847.6271684, -398824.203434731, -398774.949743401, -398775.947849953, -398776.945956549, -398834.094981252, -398872.229893828, -398901.813813874, -398947.981834571, -398980.482016409, -398996.499333064, 183835.79645733, 183837.525704131, 183839.254951043, 183801.526016851, 183729.01059796, 183711.168556501, 183673.205650223, 183671.875894556, 183670.54613895, 183713.68338296, 183742.199082875, 183764.672421741, 183799.290796537, 
183823.7746125, 183835.79645733)"
RPP-L-1000037,Rosemont - La Petite-Patrie,332.657984558957,75,-397275.6988503189,-397260.0534054923,-397326.00177045696,185753.5353442328,185737.41337395713,185788.0803653008,"c(-397341.296353408, -397339.269678365, -397319.040571996, -397280.94363957, -397245.971032615, -397235.190940334, -397236.2599423, -397237.328944316, -397268.428622324, -397328.35857108, -397336.163112782, -397337.069832356, -397337.609591002, -397338.47801176, -397339.164895122, -397340.13781084, -397358.152559262, -397359.618280168, -397361.08400102, -397341.296353408, 185799.096147583, 185801.77514637, 185786.850017612, 185757.519871831, 185730.950774215, 185722.889595965, 185721.393214697, 185719.896833502, 
185743.86918487, 185789.89018361, 185795.78357704, 185795.909044561, 185795.878673825, 185795.434904198, 185794.749382407, 185793.826247122, 185770.794804264, 185771.867148791, 185772.939493375, 185799.096147583)"
RPP-L-1000051,Rosemont - La Petite-Patrie,543.8374152126838,76,-398842.8954065974,-398932.012076591,-398823.0218852913,184370.07671006245,184443.70227445744,184362.4300571076,"c(-398777.556336677, -398759.493790375, -398759.346565861, -398759.347453852, -398759.518780716, -398760.108002603, -398790.31920949, -398819.771394637, -398866.869852606, -398912.345484932, -398941.370245467, -398939.539546682, -398937.708848038, -398922.431359352, -398894.834920224, -398845.752943471, -398796.377243363, -398749.608086874, -398753.266716163, -398754.523725366, -398773.314943382, -398775.435640088, -398777.556336677, 184281.650051962, 184304.925783945, 184305.431784927, 184305.920086796, 
184306.480319183, 184307.200206431, 184330.617850177, 184353.233985981, 184387.538860653, 184421.536883161, 184443.409561642, 184445.765366659, 184448.121171859, 184436.270660446, 184415.938179247, 184379.179069688, 184342.797383637, 184307.253859507, 184302.379552, 184303.322226376, 184278.472512545, 184280.061282195, 184281.650051962)"
RPP-L-1000099,Rosemont - La Petite-Patrie,542.4758891347594,77,-397633.0658742199,-397726.0602086619,-397618.7528309888,185463.0370038646,185539.67015809542,185456.74906630893,"c(-397571.857561833, -397559.964438902, -397551.583911853, -397565.668583593, -397592.974423399, -397616.797544484, -397641.132334955, -397670.608187539, -397705.917396271, -397732.87958022, -397731.717449062, -397730.555317973, -397666.149714751, -397646.124117317, -397619.623512775, -397577.736322311, -397544.96247198, -397547.298318133, -397567.172526222, -397567.214576839, -397567.256627457, -397569.557094719, -397571.857561833, 185374.629537818, 185389.906895346, 185400.67308937, 185411.287013815, 
185431.714311211, 185450.156474999, 185469.423663222, 185491.922237656, 185518.905514332, 185539.934772243, 185541.529912033, 185543.125051895, 185493.623581786, 185477.52254515, 185457.418782939, 185425.199723731, 185400.569368036, 185397.461995417, 185371.023389599, 185371.055750287, 185371.088110973, 185372.85882433, 185374.629537818)"
RPP-T-1000006,Rosemont - La Petite-Patrie,60.41797785165642,78,-396213.234655092,-396204.66605511063,-396211.56405549,185661.01513192814,185669.29147279862,185655.85917507284,"c(-396220.223328658, -396209.081656413, -396208.000689859, -396206.329055529, -396204.657421149, -396205.444493381, -396216.806362796, -396216.83045705, -396216.854551308, -396218.538940006, -396220.223328658, 185647.624680302, 185668.972368361, 185671.047548803, 185670.179421461, 185669.311294177, 185667.504376567, 185645.883342852, 185645.896466933, 185645.909591013, 185646.767135615, 185647.624680302)"
RPP-T-1000024,Rosemont - La Petite-Patrie,233.72174463729604,79,-398161.5501029118,-398207.1042348599,-398212.05595475703,185890.73306144666,185919.79287077446,185925.94545626143,"c(-398207.113509432, -398207.270729022, -398207.307808382, -398207.216186234, -398207.021005842, -398187.11583858, -398161.274200555, -398162.078550587, -398162.88290065, -398210.186372442, -398224.428542681, -398225.491366, -398226.554189282, -398227.002445996, -398227.450702707, -398211.767328089, -398211.241518152, -398195.032344665, -398193.760708936, -398192.489073139, -398207.113509432, 185926.213520611, 185925.641846587, 185925.194721214, 185924.852082945, 185924.522658583, 185909.6249924, 
185890.529181991, 185889.048500663, 185887.567819394, 185922.038891699, 185902.212951016, 185902.990444082, 185903.767937183, 185904.095594289, 185904.4232514, 185926.348962853, 185927.084057474, 185949.744878081, 185948.435202776, 185947.125527543, 185926.213520611)"
RPP-T-1000049,Rosemont - La Petite-Patrie,427.2973628532307,80,-397723.8929206546,-397802.232738851,-397751.55329102615,186199.830984955,186264.86360705574,186232.45521810948,"c(-397714.99152221, -397692.881258676, -397694.134206454, -397695.387154297, -397717.319529199, -397731.567826538, -397735.081238828, -397729.79251572, -397720.798859489, -397764.144343395, -397786.44231147, -397818.885533955, -397815.372841047, -397813.569187193, -397811.765533235, -397797.678616776, -397773.111109414, -397749.573328254, -397732.275891176, -397718.484080233, -397699.550640801, -397696.487194323, -397703.869935986, -397714.99152221, 186204.02426468, 186186.818286116, 186185.012512888, 
186183.206739773, 186200.655327598, 186182.227178965, 186184.820847143, 186192.224738372, 186203.820104871, 186236.293043521, 186253.33275009, 186277.024202447, 186281.517885846, 186280.112491236, 186278.707096692, 186267.868844795, 186248.76114655, 186230.957611501, 186217.472791485, 186206.626831662, 186230.603047699, 186228.046392175, 186218.50031345, 186204.02426468)"
RPP-T-1000062,Rosemont - La Petite-Patrie,381.2390215195056,81,-394846.0024909346,-394783.3208295029,-394815.14129163645,185853.49538350228,185830.23882621,185835.9946351266,"c(-394866.135290102, -394852.638871783, -394840.137533662, -394831.659416406, -394831.400839482, -394831.449599642, -394832.048697853, -394832.401494455, -394832.970143649, -394854.570162913, -394853.41142102, -394852.252679193, -394834.367196009, -394826.150546629, -394804.814034069, -394785.089033857, -394775.159970688, -394774.684103087, -394774.112123263, -394773.36781718, -394772.548937281, -394771.742076894, -394769.629816729, -394767.517556468, -394775.129320406, -394782.798410449, -394810.12452518, 
-394825.050019809, -394827.551522261, -394861.409887596, -394863.772588896, -394866.135290102, 185774.826391014, 185801.431353316, 185826.313782992, 185842.682258617, 185843.267614192, 185844.217997845, 185845.585870185, 185846.100700503, 185846.519375756, 185858.081521731, 185860.597901466, 185863.114281356, 185853.518905871, 185849.036122944, 185837.395505585, 185826.924126933, 185845.537280121, 185846.354540315, 185846.838816953, 185847.087970959, 185847.523206027, 185849.132395168, 185847.960130861, 
185846.787866646, 185832.543607208, 185819.23972791, 185833.408794417, 185841.101987225, 185840.75008695, 185772.364960206, 185773.595675553, 185774.826391014)"
RPP-T-1000075,Rosemont - La Petite-Patrie,512.961410958781,82,-398808.96441387763,-398861.08527307305,-398758.4636092782,183861.9734147372,183907.06438787412,183830.1647856548,"c(-398739.108834719, -398736.262141103, -398724.908845464, -398746.428815106, -398765.557379378, -398791.228762514, -398811.394158553, -398830.253174124, -398870.384141399, -398885.696162186, -398884.61627536, -398883.536388585, -398883.430857227, -398883.325325874, -398857.740144424, -398817.527287681, -398802.347916663, -398783.128486513, -398765.155614478, -398750.111712471, -398732.485675636, -398722.621004175, -398708.433728225, -398706.37138157, -398704.309034785, -398718.603938517, -398719.722722603, 
-398726.928235347, -398735.469572928, -398735.64331243, -398735.817051923, -398737.462943356, -398739.108834719, 183780.844976183, 183784.566299378, 183799.783661115, 183815.275700621, 183829.848572951, 183849.248079199, 183863.716757321, 183878.113572112, 183908.57925612, 183920.565294986, 183921.988520997, 183923.411747067, 183923.552134474, 183923.692521879, 183904.563348513, 183874.576294621, 183863.254832913, 183849.095956376, 183835.239233157, 183823.83166716, 183810.442582197, 183803.161371869, 
183821.111071189, 183819.482850673, 183817.854630255, 183799.906461194, 183798.426674826, 183788.896135202, 183777.988528019, 183778.117287686, 183778.246047378, 183779.545511757, 183780.844976183)"
RPP-T-1000082,Rosemont - La Petite-Patrie,77.8246351485872,83,-398656.62417808967,-398644.48359623255,-398655.7234784742,185313.53188511386,185323.27036294772,185307.72517861798,"c(-398668.094176481, -398647.559816461, -398646.060012115, -398644.264611179, -398644.260921583, -398645.525799235, -398665.10024003, -398666.597208288, -398668.094176481, 185297.816247944, 185325.951435115, 185324.644284263, 185323.079507073, 185323.076291414, 185321.222292262, 185295.314588585, 185296.565418229, 185297.816247944)"
RPP-T-1000091,Rosemont - La Petite-Patrie,444.5827604820809,84,-395723.90550089953,-395728.9123238707,-395825.33348968846,186418.0099361629,186415.80948157527,186464.36447537522,"c(-395821.362627294, -395806.700487933, -395782.802477034, -395764.88612283, -395745.064625199, -395726.675863387, -395706.418047244, -395691.197661707, -395678.160487556, -395679.45255743, -395680.744627381, -395746.309150319, -395761.495450751, -395777.57630096, -395793.692605549, -395805.700520219, -395817.533855233, -395823.778840341, -395836.115101659, -395837.974924062, -395839.834746396, -395830.601739757, -395826.439982378, -395819.147583233, -395813.482392389, -395811.468417567, -395809.454442678, 
-395821.362627294, 186471.423725057, 186463.294241575, 186450.730771022, 186440.346596688, 186429.419982235, 186419.537840878, 186408.3652911, 186400.082670044, 186393.318632237, 186391.538868056, 186389.759103975, 186425.21815027, 186433.719760746, 186442.459817631, 186451.245569527, 186457.439891017, 186464.007241911, 186467.209686778, 186444.632716976, 186445.649518258, 186446.666319617, 186463.987211675, 186471.463955279, 186484.565014087, 186495.173394997, 186494.080135282, 186492.986875673, 
186471.423725057)"
RPP-T-1000117,Rosemont - La Petite-Patrie,481.03707254338815,85,-396334.7737919666,-396323.82477091247,-396430.8474386282,185737.58457388968,185727.99951736163,185782.84012493046,"c(-396440.109162466, -396440.215460686, -396439.947330149, -396435.794476719, -396422.912666539, -396406.599797377, -396390.945870698, -396370.662205477, -396346.810009148, -396326.392406241, -396303.089595827, -396276.623442219, -396277.623556909, -396278.623671656, -396302.953395063, -396331.281335797, -396347.783785506, -396369.177810317, -396394.627390615, -396411.375908169, -396426.992356355, -396440.62036098, -396443.405695005, -396453.444463191, -396455.147944457, -396456.851425669, -396456.953417343, 
-396457.055409017, -396446.35069222, -396444.885473199, -396432.861755446, -396431.145614745, -396429.429473998, -396440.109162466, 185793.416117575, 185792.180303685, 185791.319596008, 185789.222123781, 185782.532913177, 185774.080763398, 185766.369897148, 185756.440013602, 185743.631341973, 185733.373924071, 185721.352122694, 185708.418527694, 185706.513165286, 185704.607802965, 185717.472782944, 185731.760327323, 185739.956535102, 185750.972613699, 185764.284925504, 185773.027051384, 185780.85276962, 
185787.878219519, 185786.893960235, 185766.242284093, 185767.105733768, 185767.969183498, 185768.020892086, 185768.07260067, 185788.923001857, 185791.763645378, 185815.0742347, 185814.189811418, 185813.305388217, 185793.416117575)"
RPP-T-1000118,Rosemont - La Petite-Patrie,233.39010337208612,86,-394805.3194562551,-394796.71249990934,-394759.04747914744,185915.43318269745,185915.52135594067,185920.37854684703,"c(-394788.892082567, -394776.774051159, -394791.420091556, -394825.655993021, -394824.864415208, -394824.07283743, -394824.012332614, -394823.951827799, -394774.593164075, -394762.578373588, -394760.17257526, -394757.766776816, -394770.146249314, -394770.590909843, -394783.701179712, -394786.296631208, -394788.892082567, 185876.916538779, 185899.553616343, 185908.059743403, 185926.221461338, 185928.082976156, 185929.94449107, 185930.09226948, 185930.240047901, 185903.569236864, 185925.452227794, 
185924.135717022, 185922.819206363, 185899.227403162, 185898.380005427, 185874.09627439, 185875.50640651, 185876.916538779)"
